# color images
# file: 'rgbd_dataset_freiburg2_pioneer_360.bag'
# timestamp filename
1311876800.398168 rgb/1311876800.398168.png
1311876800.430058 rgb/1311876800.430058.png
1311876800.467526 rgb/1311876800.467526.png
1311876800.499177 rgb/1311876800.499177.png
1311876800.550588 rgb/1311876800.550588.png
1311876800.584578 rgb/1311876800.584578.png
1311876800.626767 rgb/1311876800.626767.png
1311876800.669072 rgb/1311876800.669072.png
1311876800.699136 rgb/1311876800.699136.png
1311876800.730907 rgb/1311876800.730907.png
1311876800.767879 rgb/1311876800.767879.png
1311876800.819443 rgb/1311876800.819443.png
1311876800.862919 rgb/1311876800.862919.png
1311876800.894672 rgb/1311876800.894672.png
1311876800.930094 rgb/1311876800.930094.png
1311876800.965940 rgb/1311876800.965940.png
1311876801.000625 rgb/1311876801.000625.png
1311876801.030613 rgb/1311876801.030613.png
1311876801.094705 rgb/1311876801.094705.png
1311876801.131759 rgb/1311876801.131759.png
1311876801.167161 rgb/1311876801.167161.png
1311876801.226755 rgb/1311876801.226755.png
1311876801.269894 rgb/1311876801.269894.png
1311876801.299344 rgb/1311876801.299344.png
1311876801.351680 rgb/1311876801.351680.png
1311876801.387394 rgb/1311876801.387394.png
1311876801.432714 rgb/1311876801.432714.png
1311876801.470435 rgb/1311876801.470435.png
1311876801.495114 rgb/1311876801.495114.png
1311876801.551613 rgb/1311876801.551613.png
1311876801.587561 rgb/1311876801.587561.png
1311876801.630278 rgb/1311876801.630278.png
1311876801.688018 rgb/1311876801.688018.png
1311876801.752750 rgb/1311876801.752750.png
1311876801.763774 rgb/1311876801.763774.png
1311876801.799465 rgb/1311876801.799465.png
1311876801.830965 rgb/1311876801.830965.png
1311876801.867700 rgb/1311876801.867700.png
1311876801.919866 rgb/1311876801.919866.png
1311876801.987874 rgb/1311876801.987874.png
1311876802.063381 rgb/1311876802.063381.png
1311876802.151775 rgb/1311876802.151775.png
1311876802.201191 rgb/1311876802.201191.png
1311876802.251654 rgb/1311876802.251654.png
1311876802.319528 rgb/1311876802.319528.png
1311876802.384395 rgb/1311876802.384395.png
1311876802.433363 rgb/1311876802.433363.png
1311876802.494648 rgb/1311876802.494648.png
1311876802.532193 rgb/1311876802.532193.png
1311876802.587849 rgb/1311876802.587849.png
1311876802.626728 rgb/1311876802.626728.png
1311876802.694713 rgb/1311876802.694713.png
1311876802.755016 rgb/1311876802.755016.png
1311876802.819205 rgb/1311876802.819205.png
1311876802.852929 rgb/1311876802.852929.png
1311876802.883942 rgb/1311876802.883942.png
1311876802.916598 rgb/1311876802.916598.png
1311876802.953446 rgb/1311876802.953446.png
1311876802.988212 rgb/1311876802.988212.png
1311876803.054696 rgb/1311876803.054696.png
1311876803.084170 rgb/1311876803.084170.png
1311876803.118344 rgb/1311876803.118344.png
1311876803.153709 rgb/1311876803.153709.png
1311876803.202878 rgb/1311876803.202878.png
1311876803.231775 rgb/1311876803.231775.png
1311876803.301791 rgb/1311876803.301791.png
1311876803.362647 rgb/1311876803.362647.png
1311876803.419612 rgb/1311876803.419612.png
1311876803.462684 rgb/1311876803.462684.png
1311876803.494765 rgb/1311876803.494765.png
1311876803.530164 rgb/1311876803.530164.png
1311876803.565720 rgb/1311876803.565720.png
1311876803.619383 rgb/1311876803.619383.png
1311876803.701165 rgb/1311876803.701165.png
1311876803.727658 rgb/1311876803.727658.png
1311876803.768974 rgb/1311876803.768974.png
1311876803.799699 rgb/1311876803.799699.png
1311876803.854887 rgb/1311876803.854887.png
1311876803.920070 rgb/1311876803.920070.png
1311876803.987318 rgb/1311876803.987318.png
1311876804.033986 rgb/1311876804.033986.png
1311876804.066072 rgb/1311876804.066072.png
1311876804.123566 rgb/1311876804.123566.png
1311876804.223683 rgb/1311876804.223683.png
1311876804.287164 rgb/1311876804.287164.png
1311876804.355256 rgb/1311876804.355256.png
1311876804.423243 rgb/1311876804.423243.png
1311876804.487142 rgb/1311876804.487142.png
1311876804.554900 rgb/1311876804.554900.png
1311876804.623616 rgb/1311876804.623616.png
1311876804.687489 rgb/1311876804.687489.png
1311876804.754802 rgb/1311876804.754802.png
