# depth maps
# file: 'rgbd_dataset_freiburg1_room.bag'
# timestamp filename
1305031910.771502 depth/1305031910.771502.png
1305031910.803249 depth/1305031910.803249.png
1305031910.835215 depth/1305031910.835215.png
1305031910.871167 depth/1305031910.871167.png
1305031910.903682 depth/1305031910.903682.png
1305031910.935221 depth/1305031910.935221.png
1305031910.971338 depth/1305031910.971338.png
1305031911.003202 depth/1305031911.003202.png
1305031911.035056 depth/1305031911.035056.png
1305031911.074509 depth/1305031911.074509.png
1305031911.103332 depth/1305031911.103332.png
1305031911.135683 depth/1305031911.135683.png
1305031911.171831 depth/1305031911.171831.png
1305031911.207568 depth/1305031911.207568.png
1305031911.235660 depth/1305031911.235660.png
1305031911.268497 depth/1305031911.268497.png
1305031911.303504 depth/1305031911.303504.png
1305031911.339412 depth/1305031911.339412.png
1305031911.371631 depth/1305031911.371631.png
1305031911.403484 depth/1305031911.403484.png
1305031911.439656 depth/1305031911.439656.png
1305031911.471398 depth/1305031911.471398.png
1305031911.503476 depth/1305031911.503476.png
1305031911.539636 depth/1305031911.539636.png
1305031911.571543 depth/1305031911.571543.png
1305031911.603617 depth/1305031911.603617.png
1305031911.639562 depth/1305031911.639562.png
1305031911.671469 depth/1305031911.671469.png
1305031911.705153 depth/1305031911.705153.png
1305031911.739460 depth/1305031911.739460.png
1305031911.771372 depth/1305031911.771372.png
1305031911.803540 depth/1305031911.803540.png
1305031911.839611 depth/1305031911.839611.png
1305031911.871650 depth/1305031911.871650.png
1305031911.904281 depth/1305031911.904281.png
1305031911.940338 depth/1305031911.940338.png
1305031911.972044 depth/1305031911.972044.png
1305031912.004430 depth/1305031912.004430.png
1305031912.040573 depth/1305031912.040573.png
1305031912.069771 depth/1305031912.069771.png
1305031912.104327 depth/1305031912.104327.png
1305031912.139831 depth/1305031912.139831.png
1305031912.171439 depth/1305031912.171439.png
1305031912.204109 depth/1305031912.204109.png
1305031912.239820 depth/1305031912.239820.png
1305031912.272101 depth/1305031912.272101.png
1305031912.303877 depth/1305031912.303877.png
1305031912.340453 depth/1305031912.340453.png
1305031912.371540 depth/1305031912.371540.png
1305031912.403793 depth/1305031912.403793.png
1305031912.438048 depth/1305031912.438048.png
1305031912.472320 depth/1305031912.472320.png
1305031912.508934 depth/1305031912.508934.png
1305031912.540326 depth/1305031912.540326.png
1305031912.572025 depth/1305031912.572025.png
1305031912.607722 depth/1305031912.607722.png
1305031912.637657 depth/1305031912.637657.png
1305031912.672091 depth/1305031912.672091.png
1305031912.708413 depth/1305031912.708413.png
1305031912.740310 depth/1305031912.740310.png
1305031912.772223 depth/1305031912.772223.png
1305031912.809603 depth/1305031912.809603.png
1305031912.840573 depth/1305031912.840573.png
1305031912.872087 depth/1305031912.872087.png
1305031912.908080 depth/1305031912.908080.png
1305031912.940609 depth/1305031912.940609.png
