# color images
# file: 'rgbd_dataset_freiburg1_room.bag'
# timestamp filename
1305031910.765238 rgb/1305031910.765238.png
1305031910.797230 rgb/1305031910.797230.png
1305031910.835208 rgb/1305031910.835208.png
1305031910.865025 rgb/1305031910.865025.png
1305031910.897222 rgb/1305031910.897222.png
1305031910.935211 rgb/1305031910.935211.png
1305031910.965249 rgb/1305031910.965249.png
1305031910.997325 rgb/1305031910.997325.png
1305031911.035050 rgb/1305031911.035050.png
1305031911.065269 rgb/1305031911.065269.png
1305031911.097196 rgb/1305031911.097196.png
1305031911.135664 rgb/1305031911.135664.png
1305031911.165177 rgb/1305031911.165177.png
1305031911.197213 rgb/1305031911.197213.png
1305031911.235651 rgb/1305031911.235651.png
1305031911.265104 rgb/1305031911.265104.png
1305031911.297334 rgb/1305031911.297334.png
1305031911.333191 rgb/1305031911.333191.png
1305031911.365235 rgb/1305031911.365235.png
1305031911.397333 rgb/1305031911.397333.png
1305031911.433256 rgb/1305031911.433256.png
1305031911.465250 rgb/1305031911.465250.png
1305031911.497291 rgb/1305031911.497291.png
1305031911.533251 rgb/1305031911.533251.png
1305031911.565335 rgb/1305031911.565335.png
1305031911.597302 rgb/1305031911.597302.png
1305031911.633337 rgb/1305031911.633337.png
1305031911.665124 rgb/1305031911.665124.png
1305031911.697167 rgb/1305031911.697167.png
1305031911.733203 rgb/1305031911.733203.png
1305031911.765284 rgb/1305031911.765284.png
1305031911.797297 rgb/1305031911.797297.png
1305031911.833338 rgb/1305031911.833338.png
1305031911.865269 rgb/1305031911.865269.png
1305031911.897159 rgb/1305031911.897159.png
1305031911.933063 rgb/1305031911.933063.png
1305031911.965140 rgb/1305031911.965140.png
1305031911.997252 rgb/1305031911.997252.png
1305031912.033135 rgb/1305031912.033135.png
1305031912.065365 rgb/1305031912.065365.png
1305031912.096953 rgb/1305031912.096953.png
1305031912.133282 rgb/1305031912.133282.png
1305031912.165138 rgb/1305031912.165138.png
1305031912.197357 rgb/1305031912.197357.png
1305031912.233265 rgb/1305031912.233265.png
1305031912.265090 rgb/1305031912.265090.png
1305031912.297250 rgb/1305031912.297250.png
1305031912.333274 rgb/1305031912.333274.png
1305031912.365250 rgb/1305031912.365250.png
1305031912.397198 rgb/1305031912.397198.png
1305031912.433290 rgb/1305031912.433290.png
1305031912.465142 rgb/1305031912.465142.png
1305031912.497123 rgb/1305031912.497123.png
1305031912.533113 rgb/1305031912.533113.png
1305031912.565146 rgb/1305031912.565146.png
1305031912.597090 rgb/1305031912.597090.png
1305031912.633132 rgb/1305031912.633132.png
1305031912.665220 rgb/1305031912.665220.png
1305031912.697182 rgb/1305031912.697182.png
1305031912.733125 rgb/1305031912.733125.png
1305031912.765193 rgb/1305031912.765193.png
1305031912.797155 rgb/1305031912.797155.png
1305031912.833077 rgb/1305031912.833077.png
1305031912.865153 rgb/1305031912.865153.png
1305031912.897198 rgb/1305031912.897198.png
1305031912.933115 rgb/1305031912.933115.png
1305031912.965034 rgb/1305031912.965034.png
1305031912.997049 rgb/1305031912.997049.png
1305031913.033133 rgb/1305031913.033133.png
1305031913.065209 rgb/1305031913.065209.png
1305031913.097038 rgb/1305031913.097038.png
1305031913.133146 rgb/1305031913.133146.png
1305031913.165211 rgb/1305031913.165211.png
1305031913.197113 rgb/1305031913.197113.png
1305031913.233126 rgb/1305031913.233126.png
1305031913.265022 rgb/1305031913.265022.png
1305031913.297160 rgb/1305031913.297160.png
1305031913.333122 rgb/1305031913.333122.png
1305031913.365070 rgb/1305031913.365070.png
1305031913.397099 rgb/1305031913.397099.png
1305031913.433081 rgb/1305031913.433081.png
1305031913.465231 rgb/1305031913.465231.png
1305031913.497227 rgb/1305031913.497227.png
1305031913.533297 rgb/1305031913.533297.png
1305031913.565261 rgb/1305031913.565261.png
1305031913.597139 rgb/1305031913.597139.png
1305031913.633293 rgb/1305031913.633293.png
1305031913.665421 rgb/1305031913.665421.png
1305031913.697243 rgb/1305031913.697243.png
1305031913.733097 rgb/1305031913.733097.png
1305031913.765028 rgb/1305031913.765028.png
1305031913.797106 rgb/1305031913.797106.png
1305031913.833143 rgb/1305031913.833143.png
1305031913.865063 rgb/1305031913.865063.png
1305031913.897116 rgb/1305031913.897116.png
1305031913.933123 rgb/1305031913.933123.png
1305031913.965134 rgb/1305031913.965134.png
1305031913.997116 rgb/1305031913.997116.png
1305031914.033441 rgb/1305031914.033441.png
1305031914.065072 rgb/1305031914.065072.png
1305031914.097126 rgb/1305031914.097126.png
1305031914.133245 rgb/1305031914.133245.png
1305031914.165013 rgb/1305031914.165013.png
1305031914.197110 rgb/1305031914.197110.png
1305031914.233108 rgb/1305031914.233108.png
1305031914.265074 rgb/1305031914.265074.png
1305031914.297165 rgb/1305031914.297165.png
1305031914.333148 rgb/1305031914.333148.png
1305031914.365058 rgb/1305031914.365058.png
1305031914.397215 rgb/1305031914.397215.png
1305031914.433060 rgb/1305031914.433060.png
1305031914.465054 rgb/1305031914.465054.png
1305031914.497127 rgb/1305031914.497127.png
1305031914.533107 rgb/1305031914.533107.png
1305031914.565001 rgb/1305031914.565001.png
1305031914.597122 rgb/1305031914.597122.png
1305031914.633055 rgb/1305031914.633055.png
1305031914.665019 rgb/1305031914.665019.png
1305031914.697129 rgb/1305031914.697129.png
1305031914.733078 rgb/1305031914.733078.png
1305031914.764901 rgb/1305031914.764901.png
1305031914.797119 rgb/1305031914.797119.png
1305031914.833133 rgb/1305031914.833133.png
1305031914.865128 rgb/1305031914.865128.png
1305031914.897188 rgb/1305031914.897188.png
1305031914.933099 rgb/1305031914.933099.png
1305031914.964978 rgb/1305031914.964978.png
1305031914.997078 rgb/1305031914.997078.png
1305031915.033152 rgb/1305031915.033152.png
1305031915.065009 rgb/1305031915.065009.png
1305031915.097024 rgb/1305031915.097024.png
1305031915.133208 rgb/1305031915.133208.png
1305031915.165021 rgb/1305031915.165021.png
1305031915.197108 rgb/1305031915.197108.png
1305031915.233111 rgb/1305031915.233111.png
1305031915.264979 rgb/1305031915.264979.png
1305031915.297152 rgb/1305031915.297152.png
1305031915.333207 rgb/1305031915.333207.png
1305031915.365050 rgb/1305031915.365050.png
1305031915.397167 rgb/1305031915.397167.png
1305031915.432960 rgb/1305031915.432960.png
1305031915.464920 rgb/1305031915.464920.png
1305031915.497121 rgb/1305031915.497121.png
1305031915.533058 rgb/1305031915.533058.png
1305031915.564985 rgb/1305031915.564985.png
1305031915.601161 rgb/1305031915.601161.png
1305031915.633062 rgb/1305031915.633062.png
1305031915.665003 rgb/1305031915.665003.png
1305031915.701106 rgb/1305031915.701106.png
1305031915.733046 rgb/1305031915.733046.png
1305031915.765010 rgb/1305031915.765010.png
1305031915.801243 rgb/1305031915.801243.png
